credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;Precio_rec;Diferencia;icvs;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
74880;20110829,0;20111031;20111031;1;  3;32916814,71;32916814,71;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74883;20110830,0;20111031;20111031;1;  3;38928995,47;38928995,47;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74912;20110830,0;20111031;20111031;1;  3;34081681,51;34081681,51;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74926;20110830,0;20110930;20111031;2;  1;63000000,00;63000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74959;20110902,0;20111031;20111031;1;  2;52314078,00;52314078,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74976;20110905,0;20111031;20111031;1;  2;45196061,00;45196061,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74998;20110902,0;20111031;20111031;1;  2;30189977,20;30189977,20;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75001;20110905,0;20111031;20111031;1;  2;33559974,00;33559974,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75006;20110905,0;20111031;20111031;1;  2;40000000,00;40000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75029;20110906,0;20111031;20111031;1;  2;36521149,00;36521149,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75045;20110905,0;20111031;20111031;1;  2;44341350,00;44341350,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75049;20110907,0;20111031;20111031;1;  2;49309388,00;49309388,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75051;20110906,0;20111031;20111031;1;  2;33298404,00;33298404,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75059;20110906,0;20111031;20111031;1;  2;34547033,00;34547033,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75075;20110907,0;20111031;20111031;1;  2;40370675,00;40370675,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75082;20110907,0;20111031;20111031;1;  2;34682354,00;34682354,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75101;20110908,0;20111031;20111031;1;  2;41446568,00;41446568,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75105;20110907,0;20111031;20111031;1;  2;45000000,00;45000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75136;20110909,0;20111031;20111031;1;  2;52765755,40;52765755,40;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75145;20110909,0;20111031;20111031;1;  2;39482323,00;39482323,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75150;20110908,0;20111031;20111031;1;  2;33559974,00;33559974,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
