credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;Precio_rec;Diferencia;icvs;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
172498;20190926,0;20200930;20240831;48; 13;68880294,53;68408152,98;999;0,006854522809776333706899;0,001678658647292163418746;30034308,32999999821;468992,4371593880932778;0,015615223497287314749493;ICV360;68408152;70;189085561;1,0919098640063849004;62650000,0000;Vehicular;Reestructuracion;30769096,69654858857
172504;20190927,0;20210531;20240831;40; 21;33462605,47;17385661,07;0;0,480445087111144142344443;0,140618074276432442060170;31111250,21000000089;10946176,7493771072477102;0,351839822427280957128914;ICV0;17385661;70;17549615;0,5913490159863945550;29400000,0000;Vehicular;;35486054,30286245793
172505;20190927,0;20210331;20240831;42; 19;30967377,39;19737871,08;4;0,362623743321132507855253;0,101197323717525350383895;30967377,00000000000;8292411,7448876025155187;0,267778951536244147479948;ICV0;19737871;70;20157414;1,5917637967741931071;12400000,0000;Vehicular;;35393598,48273282498
172515;20190927,0;20221231;20240831;21; 40;41238997,72;15411323,99;157;0,626292469699721854325958;0,341614074381666465995977;17981699,54182799906;16164273,1263228505849838;0,898929107825567008660528;ICV150;15411323;70;18528006;0,2704025685159842096;56994000,0000;Vehicular;;24124501,18661880866
172520;20190927,0;20221231;20240831;21; 40;27523319,03;17890910,25;29;0,349972645722735009599091;0,190894170394219103714661;22495200,92737760022;7220345,5132536804303527;0,320972705981310779677074;ICV0;17890910;70;19330387;0,3630829071537290953;49275000,0000;Vehicular;Reestructuracion;26789403,64626061544
172536;20190927,0;20211031;20240831;35; 26;30098980,16;15017406,64;211;0,501065931132199549047357;0,167021977044066516349119;29181461,82999999821;10141276,6379980538040400;0,347524627007284314661462;ICV210;15017406;70;21102249;0,3114029370658372153;48225000,0000;Vehicular;;34055407,27788256109
172544;20190925,0;20210531;20240831;40; 21;24020164,29;8310220,19;311;0,654031500797865650298490;0,191423853892058237757823;22332311,91000000015;9590464,9167380686849356;0,429443442998108659836021;ICV300;8310220;70;11830622;0,3495360752891693013;23775000,0000;Vehicular;Reestructuracion;26607249,12213171273
172547;20190926,0;20210531;20240831;40; 21;9092217,30;1354520,30;29;0,851024205063818706129553;0,249080255140629869270441;4828392,41999999993;4227631,7137017957866192;0,875577489557444854639812;ICV0;1354520;70;1431049;0,0734157344173441695;18450000,0000;Vehicular;Reestructuracion;6031049,63589268364
172559;20190930,0;20210630;20240831;39; 22;21783356,15;8807105,54;1;0,595695655005851754104640;0,178708696501755526231392;21244729,57000000030;8208643,6108417641371489;0,386384942382759832835148;ICV0;8807105;70;9567415;0,3646834592132505160;24150000,0000;Vehicular;;25041347,49898700044
172560;20190930,0;20210331;20240831;42; 19;39946495,19;3932332,86;367;0,901560003166826051668181;0,251598140418649141025753;37294049,21999999881;19150423,7855994179844856;0,513498109916406098029995;ICV360;3932332;70;5116674;0,0918233008756567382;42825000,0000;Vehicular;;46677162,65243357420
172561;20190930,0;20211231;20240831;33; 28;25426619,74;12851347,56;0;0,494571134841693238470839;0,174554518179421136458984;23951856,48000000045;8496662,4329357203096151;0,354739201114974311845884;ICV0;12851347;70;13070109;0,4060457364928909962;31650000,0000;Vehicular;;28132761,24736905098
172571;20190930,0;20210331;20240831;42; 19;51790903,49;29096515,76;26;0,438192543491385977372232;0,122286291206898406480619;52587801,00000000000;15892405,9101332444697618;0,302207082401738824639637;ICV0;29096515;70;30423509;0,5203239585121602895;55920000,0000;Vehicular;;59018568,14701642841
172584;20190928,0;20210531;20240831;40; 21;37533696,88;31050633,35;673;0,172726484969684151993263;0,050554093161858777716322;30676824,73000000045;5548128,2259682165458798;0,180857317365786446350384;ICV360;31050633;70;51497499;0,3257344175190138857;95325000,0000;Vehicular;;32227663,78531043604
172597;20190930,0;20220228;20240831;31; 30;25151616,34;21633171,10;671;0,139889428672797522246185;0,052458535752299070842319;24384910,12999999896;3098537,9354157689958811;0,127067843141391523253958;ICV360;21633171;70;36192687;0,8034603936861652862;26925000,0000;Vehicular;;25664106,80987120420
172604;20190930,0;20201231;20240831;45; 16;18229953,60;14156287,27;999;0,223460049289428891450271;0,058293925901590146199105;8119372,21999999974;3342900,7891323254443705;0,411719120463272192367299;ICV360;14156287;70;29007789;0,4876097847203085811;29032000,0000;Vehicular;;8592682,30256010965
172619;20190930,0;20230630;20240831;15; 46;6663252,03;6663252,03;387;0,000000000000000000000000;0,000000000000000000000000;6460133,66232347954;0,0000000000000000;0,000000000000000000000000;ICV360;6663252;70;10857794;0,2344151989445910078;28425000,0000;Vehicular;;6460133,66232347954
172629;20190930,0;20211231;20240831;33; 28;22316360,42;11270263,61;123;0,494977523310676181811374;0,174697949403768065801401;22316360,00000000000;7461464,7052308479323983;0,334349540213137286226441;ICV120;11270263;70;12375757;0,3575319014415145880;31522400,0000;Vehicular;;26214982,33015627414
172635;20190923,0;20211231;20240831;33; 28;19770134,57;7225406,43;90;0,634529223642001816152458;0,223951490697177096889092;19770134,00000000000;7763467,6925213150680065;0,392686650101679357582896;ICV60;7225406;70;9518028;0,2683530707520890846;26925000,0000;Vehicular;Reestructuracion;24197684,98058294505
172639;20190920,0;20200930;20240831;48; 13;18795744,99;13503285,66;999;0,281577523679735708395100;0,068957760901159764754809;8195626,61000000034;4148244,6727797696366906;0,506153448684232953880269;ICV360;13503285;70;37922688;0,4737994968421053166;28500000,0000;Vehicular;Reestructuracion;8760778,67020756379
172646;20190930,0;20210531;20240831;40; 21;39573873,49;39573873,49;999;0,000000000000000000000000;0,000000000000000000000000;21015577,21999999881;0,0000000000000000;0,000000000000000000000000;ICV360;39573873;70;101785545;1,1141293212274769875;35520000,0000;Vehicular;;38576130,30749166757
172668;20190925,0;20211031;20240831;35; 26;16148661,53;14148196,19;882;0,123878089604123373113076;0,041292696534707795663621;7192393,17999999970;1785433,0798184187151492;0,248239081921049653534084;ICV360;14148196;70;22562465;0,6309117587513934922;22425000,0000;Vehicular;Reestructuracion;7489386,48894004151
172672;20190930,0;20211031;20240831;35; 26;25439725,71;5236800,00;793;0,794148723940781842145498;0,264716241313593947381833;13509683,65000000037;11400626,7666577175259590;0,843885546250945473012450;ICV360;5236800;70;14041162;0,1923526170798897927;27225000,0000;Vehicular;;17085916,32716371492
172677;20190930,0;20210531;20240831;40; 21;37759561,71;18323257,25;1;0,514738614003896532977933;0,150655204098701422932294;36608522,54999999702;12938697,4453376829624176;0,353434024212967989875267;ICV0;18323257;70;18948138;0,5079211988911989106;36075000,0000;Libre Inversion;;42123786,98652216047
172718;20190912,0;20200630;20240831;51; 10;101500000,00;101500000,00;999;0,000000000000000000000000;0,000000000000000000000000;44257684,14000000060;0,0000000000000000;0,000000000000000000000000;ICV360;101500000;70;282747391;1,2276245766811799687;82680000,0000;Vehicular;Reestructuracion;85006549,70794266462
172727;20190930,0;20220228;20240831;31; 30;42342953,26;23987337,14;62;0,433498721907523310026278;0,162562020715321248198748;41052197,34000000358;12926928,2220165897160769;0,314890043886176751453121;ICV60;23987337;70;25832682;0,6272839210251046627;38240000,0000;Vehicular;;47725725,49439454079
172736;20190930,0;20210630;20240831;39; 22;53193340,37;30392297,22;0;0,428644694832124917294180;0,128593408449637486290484;49544860,77000000328;16080530,0862355772405863;0,324565047440248888310776;ICV0;30392297;70;30904008;0,5772516091168090613;52650000,0000;Vehicular;Reestructuracion;55916003,28757703304
172743;20190930,0;20230731;20240831;14; 47;20059458,73;8994644,49;32;0,551600837736063831506783;0,441280670188851087409887;10558669,69496160001;7304339,6794562721624970;0,691785981612983547073270;ICV30;8994644;70;9152610;0,4409139455882353231;20400000,0000;Vehicular;;15218006,53425696492
172744;20190930,0;20200930;20240831;48; 13;20736715,43;20736715,43;999;0,000000000000000000000000;0,000000000000000000000000;9041960,41999999993;0,0000000000000000;0,000000000000000000000000;ICV360;20736715;70;55769956;1,2609738783824870900;16445000,0000;Vehicular;;17593217,34424125776
172745;20190930,0;20231130;20240831;10; 51;23436399,59;14871758,51;0;0,365441843876668615020975;0,398663829683638504253196;12631792,44535090029;6428849,5837388411164284;0,508941989947354067602703;ICV0;14871758;70;14881573;0,3528293833926453016;42150000,0000;Vehicular;;17667631,19738334417
172762;20190930,0;20210331;20240831;42; 19;75677597,14;25492882,04;520;0,663138326223025265093725;0,185061858480844276808597;32998179,21999999881;30457129,5834997333586216;0,922994247059542249900232;ICV360;25492882;70;36380233;0,3303898657335406774;77160000,0000;Vehicular;;39104883,59293717891
172763;20190930,0;20230430;20240831;17; 44;81516121,40;81516121,40;701;0,000000000000000000000000;0,000000000000000000000000;35543987,54259929806;0,0000000000000000;0,000000000000000000000000;ICV360;81516121;70;132532988;1,9831676089918259809;41104000,0000;Vehicular;;88411251,13426822424
172769;20190930,0;20210430;20240831;41; 20;24056163,90;0,00;0;1,000000000000000000000000;0,285714285714285698425385;10489360,63000000082;12172998,5999999996274710;1,160509112937229581064003;ICV0;NA;NA;NA;NA;26925000,0000;Vehicular;;13486320,81000000052
172779;20190930,0;20220228;20240831;31; 30;35130210,66;6424537,84;0;0,817122137348435639836453;0,306420801505663364938670;19541655,32999999821;16022482,6868653036653996;0,819914301848721938092979;ICV0;6424537;70;4123904;0,0627886810007818597;102320000,0000;Vehicular;;25529625,01896601543
172801;20190930,0;20210331;20240831;42; 19;16748874,37;4426666,08;0;0,735703666872748796023984;0,205312651220301983778782;13523064,35999999940;7169934,4275872213765979;0,530200421791619858069566;ICV0;4426666;70;4502476;0,2287682728682169930;19350000,0000;Vehicular;Refinanciacion;16299520,55637437664
172832;20190930,0;20210630;20240831;39; 22;51483392,03;18179100,13;0;0,646893893094557248524268;0,194068167928367174557280;42078110,10999999940;20423040,3323282152414322;0,485360209356803184999052;ICV0;18179100;70;18230977;0,4956809851397410149;36675000,0000;Vehicular;;50244131,84893579781
172835;20190930,0;20200731;20240831;50; 11;37040165,30;11000000,22;999;0,703025077482578142351599;0,165417665290018389701032;16150856,51999999955;15415311,5521724391728640;0,954457835290857925514274;ICV360;11000000;70;25226296;0,3309266010830325122;33240000,0000;Vehicular;;18822493,49797246978
172851;20190930,0;20210630;20240831;39; 22;43334484,88;23584102,25;26;0,455765949097858558136664;0,136729784729357567440999;42262973,32000000030;13674029,5157624781131744;0,323546320610896331881889;ICV0;23584102;70;24658739;0,4707405638722554908;50100000,0000;Vehicular;;48041580,56406618655
172854;20190930,0;20210531;20240831;40; 21;17316947,13;10757400,30;638;0,378793489450354348146988;0,110866387156201257058186;7550817,44000000041;4789547,4307852452620864;0,634308466446679819483734;ICV360;10757400;70;17368093;0,9194359230769232338;11700000,0000;Vehicular;;8387949,28964883648
172870;20190930,0;20230531;20240831;16; 45;43063189,47;43063189,47;461;0,000000000000000000000000;0,000000000000000000000000;41750478,12478020042;0,0000000000000000;0,000000000000000000000000;ICV360;43063189;70;59225556;0,7635317281914892895;56400000,0000;Vehicular;;41750478,12478020042
172871;20190930,0;20210531;20240831;40; 21;46637795,27;3135100,00;854;0,932777697104891445611941;0,273008106469724287634904;38117734,60999999940;22775958,0251061581075191;0,597516044910260668565627;ICV360;3135100;70;11453443;0,0678593073593073554;46200000,0000;Vehicular;;48524185,15879157186
172881;20190930,0;20211231;20240831;33; 28;43725456,98;43725456,98;999;0,000000000000000000000000;0,000000000000000000000000;35737438,43999999762;0,0000000000000000;0,000000000000000000000000;ICV360;43725456;70;90671540;0,8014196660557184604;54560000,0000;Vehicular;;35737438,43999999762
172888;20190930,0;20210531;20240831;40; 21;42003327,76;17839863,26;1;0,575275002925149103738534;0,168373171587848508012897;18314975,16000000015;15477059,2974503058940172;0,845049428800333957134683;ICV0;17839863;70;18244638;0,5649996281868567838;31575000,0000;Vehicular;;21398725,61524186283
172909;20191002,0;20220228;20240831;31; 29;10936900,00;0,00;0;1,000000000000000000000000;0,375000000000000000000000;4768885,37999999989;5555250,7936507938429713;1,164895012354185466207923;ICV0;NA;NA;NA;NA;29400000,0000;Vehicular;;6557217,39749999996
172911;20191002,0;20220630;20240831;27; 33;57098747,83;51096354,17;576;0,105123034884598745564155;0,045052729236256604250510;24897126,19999999925;5449940,5900466227903962;0,218898379928147007733585;ICV360;51096354;70;74128479;0,4699811825791023190;108720000,0000;Vehicular;;26018809,68544951081
172914;20191002,0;20200930;20240831;48; 12;32626273,83;16068522,30;760;0,507497473241184993142383;0,124285095487637137212644;14226239,25999999978;11059585,1462023500353098;0,777407503422120171876486;ICV360;16068522;70;19648461;0,6086561477272727227;26400000,0000;Vehicular;;15994348,76485907100
172976;20191004,0;20210531;20240831;40; 20;93258481,93;84113395,26;939;0,098061714931884924606464;0,028700989736161440502027;76221485,79999999702;8346570,5509501127526164;0,109504170160772601461119;ICV360;84113395;70;171985628;0,8555064611472742442;98320000,0000;Vehicular;;78409117,88162076473
172977;20191004,0;20211031;20240831;35; 25;143558295,82;79681805,03;58;0,444951581691184760991575;0,148317193897061577745333;139369721,77000001073;44588060,6725581958889961;0,319926452505525371616812;ICV30;79681805;70;83381003;0,6552780018914473592;121600000,0000;Vehicular;;160040647,81714060903
173002;20191004,0;20210331;20240831;42; 18;35207101,84;16993938,79;27;0,517315032994490886508743;0,144366985951950965727519;32131533,05000000075;12099482,6193383652716875;0,376561012526551830426058;ICV0;16993938;70;17742771;0,5526484159349592806;30750000,0000;Vehicular;;36770265,63044399768
173052;20191007,0;20210531;20240831;40; 20;19859407,95;10335055,07;85;0,479588963778751486977114;0,140367501593780918955900;10546273,83000000007;6488457,6033853990957141;0,615236974496934596601250;ICV60;10335055;70;23082711;0,2585379629768604914;39975000,0000;Libre Inversion;;12026627,93864097446
173055;20191007,0;20210630;20240831;39; 21;27530648,64;2875433,00;451;0,895555203308133873640884;0,268666560992440184296726;12004361,81000000052;13162320,5768219493329525;1,096461501673277938451179;ICV360;2875433;70;5109715;0,0912488258441228745;31512000,0000;Vehicular;;15229532,41440168396
173059;20191007,0;20221231;20240831;21; 39;35454653,06;24360241,33;24;0,312918355489895827492575;0,170682739358125001860600;28977593,25630209967;8542739,8202484548091888;0,294805015195337694056121;ICV0;24360241;70;25187110;0,5994153870570865239;40640000,0000;Vehicular;;33923568,25329326838
173087;20191008,0;20200930;20240831;48; 12;74500000,00;12363220,76;999;0,834050728053691292629424;0,204257321156006033113783;32484704,12000000104;34196905,7768142744898796;1,052707934494010455495072;ICV360;12363220;70;27774525;0,1857678320711624032;66552000,0000;Vehicular;;39119942,76209667325
173106;20191008,0;20210531;20240831;40; 20;36595838,09;15027929,96;84;0,589354124831302672582467;0,172493890194527627057752;35480273,74000000209;13694086,9993813522160053;0,385963397569360211480927;ICV60;15027929;70;17833325;0,3868193039897039887;38850000,0000;Vehicular;;41600404,18257934600
173126;20191008,0;20210531;20240831;40; 20;22905097,18;0,00;0;1,000000000000000000000000;0,292682926829268330592981;18973877,66000000015;11593938,0787654314190149;0,611047371893164825706890;ICV0;NA;NA;NA;NA;0,0000;Vehicular;;24527207,70682926849
173140;20191009,0;20210331;20240831;42; 18;112829156,74;112829156,74;999;0,000000000000000000000000;0,000000000000000000000000;102106314,01999999583;0,0000000000000000;0,000000000000000000000000;ICV360;112829156;70;287220857;1,1557901260796878962;97620800,0000;Vehicular;;190616416,18603101373
173163;20191009,0;20210331;20240831;42; 18;43240280,40;20563123,64;22;0,524445182830035494525589;0,146356795208381990081037;43240280,00000000000;14995652,1780589465051889;0,346798220965704839802157;ICV0;20563123;70;21278543;0,4205137758691205874;48900000,0000;Vehicular;Reestructuracion;49568788,80471309274
173165;20191009,0;20210630;20240831;39; 21;174000000,00;174000000,00;999;0,000000000000000000000000;0,000000000000000000000000;92402137,04000000656;0,0000000000000000;0,000000000000000000000000;ICV360;174000000;70;450098044;0,8269645331130233146;210408056,2500;Vehicular;;92402137,04000000656
173170;20191009,0;20211231;20240831;33; 27;74000000,00;56361117,62;0;0,238363275405405444784535;0,084128214848966625938331;58189713,17000000179;14324802,2632117811590433;0,246174134272877015439107;ICV0;56361117;70;57179421;0,5147134029223744411;109500000,0000;Vehicular;;63085109,86156550050
173180;20191009,0;20210531;20240831;40; 20;33828403,60;22617334,50;22;0,331409936825987294639617;0,096998030290532860631103;27648435,94999999925;8471882,6628400161862373;0,306414535641753582595470;ICV0;22617334;70;23507536;0,7788338326446281323;29040000,0000;Vehicular;;30330279,77776395902
173181;20191009,0;20211231;20240831;33; 27;30705877,62;17076794,22;114;0,443859106346558840439087;0,156656155181138401211172;31172016,00000000000;9525469,1313582137227058;0,305577577380885923030718;ICV90;17076794;70;22195330;0,4412608325581395263;38700000,0000;Vehicular;;36055304,17580493540
173183;20191009,0;20240630;20240831;3; 57;5514238,65;5012256,08;22;0,091033885521077370639453;0,273101656563232098040572;2455966,33449603990;469899,9559057853766717;0,191329966256320066486651;ICV0;5012256;70;5227617;0,2610550041666667154;19200000,0000;Vehicular;;3126694,80891043739
173252;20191010,0;20211231;20240831;33; 27;52374792,92;45412218,92;905;0,132937499354603638757055;0,046919117419271877400533;22837310,35999999940;6166876,8479210566729307;0,270035163979838177539250;ICV360;45412218;70;68493689;0,7432441721767594212;61100000,0000;Vehicular;;23908816,80632119253
173272;20191011,0;20200930;20240831;48; 12;34315606,24;25964154,92;999;0,243371813442279427697201;0,059601260434843941760086;14962849,76999999955;6743715,5361303640529513;0,450697269556985191663045;ICV360;25964154;70;54754300;0,5934663981714286551;43750000,0000;Vehicular;;15854654,47598921321
173309;20191015,0;20220228;20240831;31; 29;43237035,19;43237035,19;959;0,000000000000000000000000;0,000000000000000000000000;40198849,25999999791;0,0000000000000000;0,000000000000000000000000;ICV360;43237035;70;91486583;0,6300478716211292962;68625000,0000;Libre Inversion;;40198849,25999999791
173325;20191015,0;20220831;20240831;25; 35;21584564,34;17259173,01;331;0,200392802090718413765558;0,092488985580331584124281;20409977,00000000000;3626598,7480883486568928;0,177687547030961789928938;ICV330;17259173;70;23605392;0,5364156335664336250;32175000,0000;Vehicular;;22297675,06844789535
173348;20191016,0;20220228;20240831;31; 29;11000000,03;1464414,50;0;0,866871409453987107340822;0,325076778545245193008384;4796399,26999999955;5182998,4201386226341128;1,080601953335428522251505;ICV0;1464414;70;1498856;0,0504274965564738276;29040000,0000;Vehicular;;6355597,29330836609
173376;20191017,0;20210531;20240831;40; 20;17145611,69;0,00;0;1,000000000000000000000000;0,292682926829268330592981;16188182,58999999985;8678642,9541975315660238;0,536109776742858645803835;ICV0;NA;NA;NA;NA;22725000,0000;Vehicular;;20926187,25048780441
173382;20191017,0;20200930;20240831;48; 12;17474815,73;15516555,92;999;0,112061828877436778229004;0,027443713194474313177285;9303103,08999999985;1764555,9413229138590395;0,189673910334246742515063;ICV360;15516555;70;33464756;0,8451283180827886543;18360000,0000;Vehicular;;9558414,78302058764
173390;20191017,0;20211231;20240831;33; 27;136297454,97;136297454,97;999;0,000000000000000000000000;0,000000000000000000000000;136297454,00000000000;0,0000000000000000;0,000000000000000000000000;ICV360;136297454;70;328559726;0,6985314420356703025;195120000,0000;Vehicular;;136297454,00000000000
173408;20191017,0;20211130;20240831;34; 26;19222540,66;11428832,39;0;0,405446314712074040720324;0,139010165044139655243782;18747233,62000000104;5591448,4497853582724929;0,298254588550081634057420;ICV0;11428832;70;11522167;0,5707282092384519112;20025000,0000;Vehicular;;21353289,65963724256
173413;20191017,0;20220831;20240831;25; 35;14247820,07;14247820,07;898;0,000000000000000000000000;0,000000000000000000000000;6345785,00000000000;0,0000000000000000;0,000000000000000000000000;ICV360;14247820;70;27679459;0,6030823310052910724;23625000,0000;Vehicular;;6345785,00000000000
173415;20191017,0;20211231;20240831;33; 27;36295188,83;10490434,00;745;0,710969019912383815018586;0,250930242322017826861469;19274442,16000000015;15268560,1852316483855247;0,792166126442730100798428;ICV360;10490434;70;17531265;0,2638970114711208792;39752000,0000;Vehicular;;24110982,60183051974
173419;20191017,0;20211231;20240831;33; 27;31937294,00;24244851,43;549;0,240860812127664913884217;0,085009698397999378105538;31937294,00000000000;6234874,3928618598729372;0,195222375222580207809742;ICV360;24244851;70;36505681;0,8396485343722943639;28875000,0000;Vehicular;;34652273,73058823496
173429;20191017,0;20211031;20240831;35; 25;32945927,02;11484470,00;714;0,651414574158793890923391;0,217138191386264639559656;14365620,00999999978;13139777,0400534290820360;0,914668286569375155181660;ICV360;11484470;70;18850120;0,9261669354838709678;12400000,0000;Vehicular;;17484944,75711373240
173430;20191017,0;20211231;20240831;33; 27;24437041,34;23749498,89;592;0,028135257473849296927515;0,009930090873123281064450;22543350,28000000119;669266,2934414707124233;0,029687969406891133450355;ICV360;23749498;70;40109529;0,7548509778307509466;31462500,0000;Vehicular;;22767207,79686504975
173464;20191017,0;20220731;20240831;26; 34;70639381,17;21993256,62;75;0,688654455125091491396461;0,306068646722262915904622;30801334,00000000000;29249413,1997919790446758;0,949615143285416740681626;ICV60;21993256;70;23155704;0,3394021083333332856;64800000,0000;Libre Inversion;;40228656,61462042481
173469;20191018,0;20210331;20240831;42; 18;36332751,49;4095421,14;318;0,887280181873173035000946;0,247613074011118039496893;32382560,48000000045;17270191,8368261568248272;0,533317674107101846736612;ICV300;4095421;70;7421848;0,1232632397291195947;33225000,0000;Vehicular;;40400905,82480374724
173474;20191018,0;20230430;20240831;17; 43;26021023,36;26021023,36;683;0,000000000000000000000000;0,000000000000000000000000;11346110,51178069972;0,0000000000000000;0,000000000000000000000000;ICV360;26021023;70;43053090;0,8215781561000252697;31672000,0000;Vehicular;;11346110,51178069972
173487;20191018,0;20211130;20240831;34; 26;32133223,38;21108612,86;27;0,343090712986541368501037;0,117631101595385603730826;17064244,10999999940;8268738,2755541391670704;0,484565165749620718749213;ICV0;21108612;70;22304940;0,6781883649799196334;31125000,0000;Vehicular;Reestructuracion;19071529,94255186990
173496;20191011,0;20210331;20240831;42; 18;24121401,31;22871720,58;999;0,051807965629340153868032;0,014458036919815855925187;21305558,14000000060;1189488,8709579310379922;0,055829979348193267685296;ICV360;22871720;70;52188397;1,0288673225371121056;22230000,0000;Vehicular;Reestructuracion;22143059,47892773524
173498;20190802,0;20211231;20240831;33; 27;33265245,78;25068939,61;29;0,246392472919224642113889;0,086962049265608701298369;33265245,00000000000;6614481,7326675616204739;0,198840613759723144893243;ICV0;25068939;70;26422288;0,7298090133915574595;34350000,0000;Vehicular;Reestructuracion;36158058,87452254444
173504;20191007,0;20211130;20240831;34; 26;37557047,56;18307427,32;24;0,512543490252991618127965;0,175729196658168551614665;30695909,83999999985;12851076,8891961034387350;0,418657630810792880104998;ICV0;18307427;70;19245449;0,3051237886666666732;60000000,0000;Vehicular;Reestructuracion;36090077,41687476635
173524;20191018,0;20211231;20240831;33; 27;63575536,37;35878823,00;29;0,435650486828916660986266;0,153758995351382349303648;61637539,78000000119;19465833,9306518360972404;0,315811338352087522807210;ICV0;35878823;70;37427398;0,7045424251350024258;50925000,0000;Vehicular;;71114865,97250366211
173536;20191021,0;20221031;20240831;23; 37;75730000,00;59075404,70;0;0,219920709098111677448628;0,109960354549055838724314;73857461,17846930027;13755518,6858946476131678;0,186244131146828723055719;ICV0;59075404;70;60206107;0,7213114126984127017;81900000,0000;Vehicular;;81978853,79574692249
173640;20191022,0;20211031;20240831;35; 25;15408314,17;15408314,17;893;0,000000000000000000000000;0,000000000000000000000000;14325600,53999999911;0,0000000000000000;0,000000000000000000000000;ICV360;15408314;70;30715152;0,9555543671317829890;16125000,0000;Vehicular;;14325600,53999999911
173645;20191022,0;20211231;20240831;33; 27;46898118,65;34352267,10;487;0,267512896276916989357630;0,094416316333029520757592;45468505,59000000358;9959832,2111519444733858;0,219049033653361008289195;ICV360;34352267;70;50341223;0,8625804670433145915;39825000,0000;Vehicular;;49761474,39697556943
173659;20191023,0;20211231;20240831;33; 27;25887478,07;14759541,49;0;0,429857885341706436044262;0,151714547767661078747636;24189572,17999999970;7851974,8450680058449507;0,324601641841356702844479;ICV0;14759541;70;15012681;0,5165193872265967379;28575000,0000;Vehicular;;27859482,18398189545
173666;20191023,0;20211231;20240831;33; 27;107353303,88;55210293,34;0;0,485714073581616834207608;0,171428496558217707823601;99979815,40999999642;35437002,4129837304353714;0,354441566706866661995434;ICV0;55210293;70;56251291;0,5250522418974437056;105152000,0000;Vehicular;;117119204,85190443695
173675;20191015,0;20210228;20240831;43; 17;25411190,97;25411190,97;999;0,000000000000000000000000;0,000000000000000000000000;11080201,18999999948;0,0000000000000000;0,000000000000000000000000;ICV360;25411190;70;69584790;1,1106289759615379786;22880000,0000;Vehicular;Refinanciacion;20309695,56582313776
173691;20191017,0;20200930;20240831;48; 12;24824228,43;11695899,77;988;0,528851428233493736641435;0,129514635485753565324885;10824264,44999999925;8648104,3367382977157831;0,798955381835511069255062;ICV360;11695899;70;23181597;0,3988371618073315861;29325000,0000;Vehicular;Refinanciacion;12226165,11464314908
173701;20191022,0;20210531;20240831;40; 20;30838775,68;28936889,53;999;0,061671908435503706991110;0,018050314664049865037709;13735169,42999999970;1793948,3744975279550999;0,130609846761644776691469;ICV360;28936889;70;63815451;0,7523892233489339887;38460000,0000;Vehicular;Refinanciacion;13983093,56017553806
173727;20191024,0;20210531;20240831;40; 20;31583280,18;13595949,72;7;0,569520656419671533754467;0,166688972610635560700487;30620515,37000000104;11562731,1864986289292574;0,377613865958214556250994;ICV0;13595949;70;14012843;0,4509436059701493194;30150000,0000;Vehicular;;35724617,61783347279
173731;20191024,0;20211231;20240831;33; 27;26872126,01;10233381,10;7;0,619182304511677883418486;0,218534931004121579789512;25327088,89000000060;10392907,9812872931361198;0,410347514727236128972976;ICV0;10233381;70;10516366;0,2750908897849462242;37200000,0000;Vehicular;;30861942,51311140507
173735;20191024,0;20230930;20240831;12; 48;17653104,21;5666007,61;0;0,679036188616030433884418;0,626802635645566486033431;9292040,51495935954;7368500,8478260450065136;0,792990606956934129811998;ICV0;5666007;70;5770207;0,0997975800968736310;56775000,0000;Vehicular;;15116316,00026127324
173756;20191024,0;20211130;20240831;34; 26;25348382,07;13882796,10;7;0,452320228499696108670491;0,155081221199895813445124;20717593,92000000179;7965549,1957290554419160;0,384482349952781354840425;ICV0;13882796;70;14332333;0,5509046071428571612;25200000,0000;Vehicular;;23930503,68543713912
173763;20191024,0;20220831;20240831;25; 35;29632305,73;22089554,30;57;0,254544870680233736859321;0,117482248006261724704302;12920761,00000000000;6059628,8818309064954519;0,468983899774239820779087;ICV30;22089554;70;23453949;0,4887934656576384818;45192000,0000;Vehicular;;14438721,04823163338
173768;20191025,0;20201031;20240831;47; 13;25364371,75;16823007,52;890;0,336746532269225240519006;0,084186633067306310129752;11059786,41000000015;6423377,6317103076726198;0,580786770520490325253604;ICV360;16823007;70;31638040;0,6265552148975791491;26850000,0000;Vehicular;;11990872,59030145034
173796;20191025,0;20200731;20240831;50; 10;21695275,64;6505068,80;999;0,700161965768875571569652;0,164743991945617784811162;9459927,65000000037;9007297,7342424318194389;0,952152919926658403149133;ICV360;6505068;70;15746062;0,2231584493996568996;29150000,0000;Vehicular;;11018393,89457772672
173800;20191025,0;20211130;20240831;34; 26;25295960,84;5536260,66;188;0,781140526939557044983076;0,267819609236419564624043;24524854,03999999911;11234620,4670327696949244;0,458091226504717230483266;ICV180;5536260;70;7747259;0,0469492932496607882;117920000,0000;Vehicular;;31093090,86557302624
173802;20191025,0;20210531;20240831;40; 20;38836952,70;17382023,01;26;0,552435971373212320045809;0,161688576987281673602581;38056933,86999999732;13941169,9310405701398849;0,366324044355824773866459;ICV0;17382023;70;18530423;0,4111169113055819224;42280000,0000;Vehicular;;44210305,35193938017
