credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
142401;20170928,0000000;20181130;20240930;71; 15;1810607,57;1742742,85;999;0,037481738795557988097595;0,006246956465926331927840;789491,00000000000;1742742;70;5106826;0,16287316355140191160;10700000,0000;Vehicular;;1,00624695646593
142409;20170928,0000000;20200531;20240930;53; 33;21498764,47;4580900,00;999;0,786922638908281402159162;0,174871697535173648008211;9374241,65000000037;4580900;70;9824837;0,17042038690476191132;26880000,0000;Vehicular;;1,17487169753517
142422;20170928,0000000;20231231;20240930;10; 76;25768146,11;25768146,11;999;0,000000000000000000000000;0,000000000000000000000000;1455611,11890102993;25768146;70;81095299;0,42997073435674948438;59930000,0000;Vehicular;;1,00000000000000
142444;20170928,0000000;20190331;20240930;67; 19;44893535,85;25419228,19;999;0,433788680068959209279456;0,076550943541581040197030;19575211,00000000000;25419228;70;58692248;0,57366797085155551983;44310000,7000;Vehicular;;1,07655094354158
142463;20170929,0000000;20181231;20240930;70; 16;27316645,75;22350666,30;999;0,181793163606113666874720;0,030725605116526256976872;11911049,06000000052;22350666;70;23130747;0,86832425407925395433;25740000,0000;Vehicular;Refinanciacion;1,03072560511653
142478;20170929,0000000;20180731;20240930;75; 11;55293000,00;55293000,00;999;0,000000000000000000000000;0,000000000000000000000000;23821403,60000000149;55293000;70;206135111;1,03612854867422510274;53365000,0000;Vehicular;;1,77709641150567
142499;20170929,0000000;20190630;20240930;64; 22;20908226,42;20908226,42;999;0,000000000000000000000000;0,000000000000000000000000;9116745,61999999918;20908226;70;70160354;0,96976931447124314900;21560000,0000;Vehicular;;1,00000000000000
142505;20170928,0000000;20180731;20240930;75; 11;76304009,00;57365308,38;999;0,248200597428635733043834;0,039189568015047748783530;32873394,37000000104;57365308;70;107232969;2,79558033040935605129;20520000,0000;Vehicular;Refinanciacion;1,07792474022717
142510;20170922,0000000;20180731;20240930;75; 11;29462764,00;29462764,00;999;0,000000000000000000000000;0,000000000000000000000000;12693187,07000000030;29462764;70;114379146;1,21520989894823694399;24245000,0000;Vehicular;Refinanciacion;1,91140742421118
142533;20170915,0000000;20180731;20240930;75; 11;14381674,00;14381674,00;999;0,000000000000000000000000;0,000000000000000000000000;6195931,87000000011;14381674;70;51038496;1,26934457193292105082;11330000,0000;Vehicular;Refinanciacion;1,95200842894969
142548;20170929,0000000;20180930;20240930;73; 13;9583117,68;0,00;0;1,000000000000000000000000;0,162162162162162171163970;4178587,14999999991;9583117;70;48989412;NA;9270000,0000;Vehicular;Reestructuracion;1,16216216216216
142554;20170929,0000000;20180930;20240930;73; 13;52139214,01;52139214,01;999;0,000000000000000000000000;0,000000000000000000000000;22734589,80000000075;52139214;70;188807882;1,13026694146975903443;46130000,0000;Vehicular;;1,84770020610232
142564;20170929,0000000;20180731;20240930;75; 11;25692480,00;25692480,00;999;0,000000000000000000000000;0,000000000000000000000000;11068868,31000000052;25692480;70;94227815;1,89472566371681394592;13560000,0000;Vehicular;Refinanciacion;2,42104424778761
142565;20170929,0000000;20180731;20240930;75; 11;21729858,00;21729858,00;999;0,000000000000000000000000;0,000000000000000000000000;9361686,25000000000;21729858;70;83339615;1,05076682785299801992;20680000,0000;Vehicular;Reestructuracion;1,78807512088975
142660;20171003,0000000;20211130;20240930;35; 50;18187399,29;18187399,29;999;0,000000000000000000000000;0,000000000000000000000000;7930366,11000000034;18187399;70;53976437;0,57058507576470585132;31875000,0000;Vehicular;;1,00000000000000
142670;20170929,0000000;20181231;20240930;70; 15;31868496,92;31868496,92;999;0,000000000000000000000000;0,000000000000000000000000;13895821,39000000060;31868496;70;118025221;1,60952004646464708060;19800000,0000;Vehicular;;2,20714003484849
142695;20171004,0000000;20231231;20240930;10; 75;24859814,32;24859814,32;999;0,000000000000000000000000;0,000000000000000000000000;1404300,55279147997;24859814;70;87889499;0,84156446580907251498;29540000,0000;Vehicular;;1,00000000000000
142697;20171004,0000000;20190831;20240930;62; 23;13080462,04;3261251,19;999;0,750677676367462631823457;0,142986224069992895469028;5703556,23000000045;3261251;70;6225894;0,51197035949764524432;6370000,0000;Vehicular;;1,14298622406999
142734;20171005,0000000;20200930;20240930;49; 36;32316874,87;31012900,21;999;0,040349652163009418204265;0,009683916519122259813912;14091330,07000000030;31012900;70;85630809;0,94284196850361423614;32892999,3000;Vehicular;;1,00968391651912
142738;20171005,0000000;20181130;20240930;71; 14;19657886,84;2515265,33;940;0,872048030875733681810402;0,145341338479288928464683;8571552,00000000000;2515265;70;2755879;0,11808757417840380632;21300000,0000;Vehicular;;1,14534133847929
142753;20170820,0000000;20190531;20240930;65; 20;58972541,57;23362653,08;999;0,603838456711778492902454;0,109788810311232457039843;25714168,64999999851;23362653;70;23382969;2,25508234362934301132;10360000,0000;Vehicular;Reestructuracion;1,14829135110031
142770;20171006,0000000;20191231;20240930;58; 27;21110295,89;8538057,35;999;0,595550086342252593674118;0,121128831120458149706032;9204855,25000000000;8538057;70;17486117;0,41206840492277990728;20720000,0000;Vehicular;;1,12112883112046
142805;20171007,0000000;20181031;20240930;72; 13;26170091,43;26170091,43;999;0,000000000000000000000000;0,000000000000000000000000;11411109,75999999978;26170091;70;90322584;1,24649161371755190508;20995000,0000;Vehicular;;1,93486871028816
142809;20171009,0000000;20180731;20240930;75; 10;1736567,00;1736567,00;999;0,000000000000000000000000;0,000000000000000000000000;757206,23999999999;1736567;70;5625797;0,06796739726027396788;25550000,0000;Vehicular;;1,00000000000000
142812;20171009,0000000;20180731;20240930;75; 10;26470800,00;26470800,00;999;0,000000000000000000000000;0,000000000000000000000000;11542229,60999999940;26470800;70;103368284;25,21028571428571041224;1050000,0000;Vehicular;;19,90771428571428
142822;20171009,0000000;20190831;20240930;62; 23;12984780,11;12984780,11;999;0,000000000000000000000000;0,000000000000000000000000;5661835,44000000041;12984780;70;43669026;2,51643025387596797060;5160000,0000;Vehicular;;2,88732269040698
142842;20171010,0000000;20181130;20240930;71; 14;28712205,89;23664415,71;999;0,175806421817212732428004;0,029301070302868791050965;12519564,00000000000;23664415;70;67874382;0,72701737972350244377;32550000,0000;Vehicular;;1,02930107030287
142867;20171010,0000000;20181031;20240930;72; 13;18348790,31;9801447,08;999;0,465825980110620097018881;0,076574133716814263284078;8000738,58000000007;9801447;70;28569798;0,92816733712121213262;10560000,0000;Vehicular;;1,07657413371681
142878;20171010,0000000;20190831;20240930;62; 23;19042131,36;19042131,36;999;0,000000000000000000000000;0,000000000000000000000000;8303060,44000000041;19042131;70;56288659;0,32231095734597159375;59080000,0000;Vehicular;;1,00000000000000
142887;20171011,0000000;20190731;20240930;63; 22;5923531,61;5923531,61;999;0,000000000000000000000000;0,000000000000000000000000;2582875,00000000000;5923531;70;18532328;0,44621707043314512431;13275000,0000;Vehicular;;1,00000000000000
142911;20171011,0000000;20190228;20240930;68; 17;18446964,55;12369965,65;999;0,329430833106902687390516;0,057292318801200475819613;8043546,11000000034;12369965;70;34154822;1,43170898726851802962;8640000,0000;Vehicular;;1,07955312637470
142998;20171012,0000000;20230430;20240930;18; 67;210934994,27;210934994,27;719;0,000000000000000000000000;0,000000000000000000000000;91975313,68101119995;210934994;70;372612594;0,41280883462008899354;510975000,0000;Vehicular;;1,00000000000000
143016;20171013,0000000;20211130;20240930;35; 50;10811772,24;10811772,24;999;0,000000000000000000000000;0,000000000000000000000000;4714325,03000000026;10811772;70;29708368;0,13431940963810520828;80493000,0000;Vehicular;;1,00000000000000
143081;20171018,0000000;20201231;20240930;46; 39;17650086,05;17650086,05;999;0,000000000000000000000000;0,000000000000000000000000;7696078,13999999966;17650086;70;52177942;1,34323333713850789906;13140000,0000;Vehicular;;2,00742500285388
143113;20171019,0000000;20191231;20240930;58; 27;23525778,47;23525778,47;999;0,000000000000000000000000;0,000000000000000000000000;10258093,33000000007;23525778;70;73400066;0,76681155378096477193;30680000,0000;Vehicular;;1,00000000000000
143181;20171013,0000000;20211130;20240930;35; 50;5811251,13;5811251,13;999;0,000000000000000000000000;0,000000000000000000000000;2533916,37000000011;5811251;70;19740976;0,27073147589098528476;21465000,0000;Vehicular;Reestructuracion;1,00000000000000
143213;20171020,0000000;20181231;20240930;70; 15;88806285,72;49267585,83;999;0,445224114142806881577741;0,075249146052305385112824;38722763,96999999881;49267585;70;90011553;0,97675626149881045190;50440000,0000;Vehicular;;1,07524914605231
143228;20171021,0000000;20231231;20240930;10; 75;3954076,46;3954076,46;999;0,000000000000000000000000;0,000000000000000000000000;58847,64177524420;3954076;70;10708322;0,37443905871212118663;10560000,0000;Vehicular;;1,00000000000000
143237;20171020,0000000;20211130;20240930;35; 50;15597224,68;14647638,41;789;0,060881745918402681294612;0,020293915306134224785239;8282855,33999999985;14647638;70;27197664;0,87188323869047623660;16800000,0000;Vehicular;;1,02029391530613
143249;20171023,0000000;20180831;20240930;74; 11;17581578,20;17581578,20;999;0,000000000000000000000000;0,000000000000000000000000;535945,65000000002;17581578;70;59967235;0,72322411353352522578;24310000,0000;Vehicular;;1,00000000000000
143282;20171023,0000000;20181231;20240930;70; 15;29336370,16;5106821,04;981;0,825921850176163707679677;0,139592425381886819923949;12791722,21000000089;5106821;70;14672873;0,20386511137724550036;25050000,0000;Vehicular;;1,13959242538189
143464;20171013,0000000;20180930;20240930;73; 12;16415844,57;1644759,61;810;0,899806579979089082854671;0,145914580537149590755419;7157904,08000000007;1644759;70;1680081;0,07383881526374860838;22275000,0000;Vehicular;Refinanciacion;1,14591458053715
143465;20171013,0000000;20190228;20240930;68; 17;42804625,46;0,00;0;1,000000000000000000000000;0,173913043478260864738161;18664370,37999999896;NA;NA;NA;NA;13590000,0000;Vehicular;Refinanciacion;1,17391304347826
143473;20171019,0000000;20190930;20240930;61; 24;12737834,30;12737834,30;999;0,000000000000000000000000;0,000000000000000000000000;5554158,09999999963;12737834;70;40434189;0,51403689669087981873;24780000,0000;Vehicular;Reestructuracion;1,00000000000000
143478;20171020,0000000;20191231;20240930;58; 27;12970687,47;6596759,87;89;0,491410159618933473080205;0,099947829075037311619134;5655690,53000000026;6596759;70;7104999;0,29041425797930880970;22715000,0000;Vehicular;Reestructuracion;1,09994782907504
143549;20171030,0000000;20231231;20240930;10; 75;1344873,22;1344873,22;580;0,000000000000000000000000;0,000000000000000000000000;579399,96975311695;1344873;70;2606750;0,04574398707482992682;29400000,0000;Vehicular;;1,00000000000000
143592;20171030,0000000;20200731;20240930;51; 34;13079584,35;13079584,35;999;0,000000000000000000000000;0,000000000000000000000000;5703173,53000000026;13079584;70;37797219;0,56365371040723977192;23205000,0000;Vehicular;;1,00000000000000
143608;20171030,0000000;20191031;20240930;60; 25;62831904,28;62831904,28;999;0,000000000000000000000000;0,000000000000000000000000;27396990,87000000104;62831904;70;197397485;1,04859653337783709226;59920000,0000;Vehicular;;1,78644740003338
143610;20171030,0000000;20191231;20240930;58; 27;24597447,69;24597447,69;999;0,000000000000000000000000;0,000000000000000000000000;10725380,00999999978;24597447;70;70477630;0,98429162424969995904;24990000,0000;Vehicular;;1,00000000000000
143617;20171027,0000000;20181031;20240930;72; 13;12872674,68;12872674,68;999;0,000000000000000000000000;0,000000000000000000000000;5612953,40000000037;12872674;70;42494224;0,72685910107284024129;17710000,0000;Vehicular;Reestructuracion;1,00000000000000
143629;20171030,0000000;20181031;20240930;72; 13;18415271,44;6999999,44;999;0,619880735246984726494190;0,101898203054298863712290;8029726,76999999955;6999999;70;15381375;0,44345894456762752212;15785000,0000;Vehicular;Refinanciacion;1,10189820305430
143637;20171030,0000000;20181231;20240930;70; 15;27921946,54;27921946,54;999;0,000000000000000000000000;0,000000000000000000000000;12436053,84999999963;27921946;70;96593138;1,05805026676771496419;26390000,0000;Vehicular;;1,79353770007579
143661;20171030,0000000;20211231;20240930;34; 51;52258438,61;21533233,72;20;0,587947242727618113455890;0,201581911792326207155668;52114021,92000000179;21533233;70;22298098;0,37927316107441660931;56775000,0000;Vehicular;;1,20158191179233
143693;20171031,0000000;20180731;20240930;75; 10;45041500,00;45041500,00;999;0,000000000000000000000000;0,000000000000000000000000;19639728,87000000104;45041500;70;177928102;1,20933011142435198337;37245000,0000;Vehicular;;1,90699758356826
143709;20171030,0000000;20201130;20240930;47; 38;322946,77;322946,77;999;0,000000000000000000000000;0,000000000000000000000000;140816,17999999999;322946;70;950829;0,01490982317636196063;21660000,0000;Vehicular;Reestructuracion;1,00000000000000
143736;20171031,0000000;20201130;20240930;47; 38;17234362,60;16497462,20;999;0,042757624236129401773532;0,010689406059032350443383;7514807,38999999966;16497462;70;43333911;1,17003278014184397549;14100000,0000;Vehicular;;1,03584982596608
143741;20171031,0000000;20181031;20240930;72; 13;32222576,09;32222576,09;999;0,000000000000000000000000;0,000000000000000000000000;14050212,75999999978;32222576;70;116045451;1,10921088089500896601;29050000,0000;Vehicular;;1,83190816067126
143749;20171101,0000000;20210930;20240930;37; 47;43847808,09;32757785,18;999;0,252920804780871366634898;0,079869727825538333609856;19119235,82999999821;32757785;70;35900548;0,67611527719298247785;48450000,0000;Vehicular;;1,07986972782554
143774;20171101,0000000;20190228;20240930;68; 16;16240540,69;16240540,69;999;0,000000000000000000000000;0,000000000000000000000000;7081465,21999999974;16240540;70;55031819;0,64988158023209285918;24990000,0000;Vehicular;;1,00000000000000
143807;20171102,0000000;20231231;20240930;10; 74;1141703,01;1141703,01;698;0,000000000000000000000000;0,000000000000000000000000;212014,24710000001;1141703;70;2168209;0,04349344799999999706;26250000,0000;Vehicular;;1,00000000000000
143821;20171102,0000000;20190731;20240930;63; 21;18084311,81;18084311,81;999;0,000000000000000000000000;0,000000000000000000000000;7885416,00000000000;18084311;70;58507898;0,83878997263450827404;21560000,0000;Vehicular;;1,00000000000000
143857;20171107,0000000;20190731;20240930;63; 21;159599,45;159599,45;999;0,000000000000000000000000;0,000000000000000000000000;69591,00000000000;159599;70;530834;0,00802814134808853101;19880000,0000;Vehicular;;1,00000000000000
143859;20171107,0000000;20240531;20240930;5; 79;6712717,07;6712717,07;359;0,000000000000000000000000;0,000000000000000000000000;2926988,26315587992;6712717;70;8756425;0,26637766150793651398;25200000,0000;Vehicular;;1,00000000000000
143956;20171109,0000000;20190331;20240930;67; 17;14860675,20;14860675,20;999;0,000000000000000000000000;0,000000000000000000000000;6479794,00000000000;14860675;70;51441800;0,49486097902097897494;30030000,0000;Vehicular;;1,00000000000000
144014;20171110,0000000;20200630;20240930;52; 32;26583023,69;26583023,69;999;0,000000000000000000000000;0,000000000000000000000000;11591163,21000000089;26583023;70;76662938;1,00999330129179298865;26320000,0000;Vehicular;;1,75749497596884
144015;20171110,0000000;20190831;20240930;62; 22;48307897,15;11731455,92;999;0,757152419953763144988557;0,144219508562621556713168;21063996,58999999985;11731455;70;31179868;0,16642723677117318704;70490000,0000;Vehicular;;1,14421950856262
144061;20171111,0000000;20231231;20240930;10; 74;13449358,14;0,00;0;1,000000000000000000000000;1,090909090909090828347416;1612578,02420000010;26567;70;84068;NA;24150000,0000;Vehicular;;2,09090909090909
144082;20171111,0000000;20231231;20240930;10; 74;3731877,55;0,00;0;1,000000000000000000000000;1,090909090909090828347416;1607772,19925029995;3731877;70;6106844;NA;100050000,0000;Vehicular;;2,09090909090909
144120;20171115,0000000;20190331;20240930;67; 17;41830610,62;8850607,75;852;0,788417916477452518364544;0,139132573496021039183290;18239665,00000000000;8850607;70;8692405;0,20035331635540470918;44175000,0000;Vehicular;;1,13913257349602
144125;20171115,0000000;20200731;20240930;51; 33;14678706,78;9423329,03;999;0,358027299595666426146323;0,082621684522076868639751;6400448,95000000019;9423329;70;20909934;0,44745152089268752649;21060000,0000;Vehicular;;1,08262168452208
144157;20171116,0000000;20181231;20240930;70; 14;33941977,28;33941977,28;999;0,000000000000000000000000;0,000000000000000000000000;14799934,08000000007;33941977;70;120610875;1,27601418345864692228;26600000,0000;Vehicular;;1,95701063759399
144183;20171117,0000000;20181031;20240930;72; 12;1451090,04;1451090,04;999;0,000000000000000000000000;0,000000000000000000000000;632727,93000000005;1451090;70;4444838;0,06730473283858998124;21560000,0000;Vehicular;;1,00000000000000
144186;20171117,0000000;20190731;20240930;63; 21;26889561,60;12324060,60;999;0,541678634135857373088641;0,101564743900473264393014;11724825,00000000000;12324060;70;13049532;0,18709671474115679990;65870000,0000;Vehicular;;1,10156474390047
144316;20171122,0000000;20240531;20240930;5; 79;5258648,00;5258648,00;363;0,000000000000000000000000;0,000000000000000000000000;2292961,40088554006;5258648;70;24272706;0,08597478950380119112;61165000,0000;Vehicular;;1,00000000000000
144360;20171123,0000000;20211231;20240930;34; 50;22405446,58;22405446,58;999;0,000000000000000000000000;0,000000000000000000000000;11898339,60999999940;22405446;70;67033696;1,55593379027777789503;14400000,0000;Vehicular;;2,16695034270833
144376;20171123,0000000;20210331;20240930;43; 41;31021317,79;13065603,17;526;0,578818564109748523449639;0,157859608393567774076161;31021317,00000000000;13065603;70;21274847;0,40990127592156860858;31875000,0000;Vehicular;;1,15785960839357
144397;20171124,0000000;20231231;20240930;10; 74;8144338,27;8144338,27;999;0,000000000000000000000000;0,000000000000000000000000;565524,46264802595;8144338;70;17735478;0,36810568451977399018;22125000,0000;Vehicular;;1,00000000000000
144504;20171127,0000000;20190731;20240930;63; 21;14123818,44;1718737,51;999;0,878309288858289849422079;0,164682991660929339827746;6158497,00000000000;1718737;70;3452412;0,08882364392764857675;19350000,0000;Vehicular;;1,16468299166093
144634;20171115,0000000;20190831;20240930;62; 22;24639798,36;19552451,58;999;0,206468685565980469842629;0,039327368679234371573461;10743846,42999999970;19552451;70;53028064;0,67190555257731954253;29100000,0000;Vehicular;Reestructuracion;1,03932736867923
144647;20171129,0000000;20190731;20240930;63; 21;22672821,95;13243210,94;999;0,415899310231208352295340;0,077981120668351569524823;9886173,00000000000;13243210;70;35359806;0,45509315945017181360;29100000,0000;Vehicular;;1,07798112066835
144693;20171124,0000000;20181231;20240930;70; 14;25084028,59;25023094,47;999;0,002429199910268521958590;0,000410568998918623426567;10937546,93999999948;25023094;70;87772621;1,16170355013927606436;21540000,0000;Vehicular;Reestructuracion;1,01701314770753
144725;20171124,0000000;20181031;20240930;72; 12;16210066,23;16210066,23;999;0,000000000000000000000000;0,000000000000000000000000;7068177,25000000000;16210066;70;55279159;0,88579596885245903692;18300000,0000;Vehicular;Refinanciacion;1,00000000000000
144736;20171130,0000000;20190228;20240930;68; 16;18475256,01;8005128,00;999;0,566710848517221754683248;0,098558408437777689226067;15561078,60999999940;8005128;70;11242710;0,62491241217798598750;12810000,0000;Vehicular;;1,09855840843778
144746;20171130,0000000;20181231;20240930;70; 14;10204706,51;10204706,51;999;0,000000000000000000000000;0,000000000000000000000000;4449622,44000000041;10204706;70;42120286;0,76669470398196837291;13310000,0000;Vehicular;Refinanciacion;1,00000000000000
144955;20171205,0000000;20181130;20240930;71; 12;51978483,14;51978483,14;999;0,000000000000000000000000;0,000000000000000000000000;22664505,00000000000;51978483;70;184275503;1,54376249302049295409;33670000,0000;Vehicular;;2,15782186976537
144983;20171206,0000000;20181231;20240930;70; 13;30857799,78;30857799,78;999;0,000000000000000000000000;0,000000000000000000000000;13455120,75000000000;30857799;70;105892344;1,02517607242524899647;30100000,0000;Vehicular;;1,76888205431894
144988;20171206,0000000;20190731;20240930;63; 20;70105013,91;70105013,91;999;0,000000000000000000000000;0,000000000000000000000000;30568331,00000000000;70105013;70;245016675;1,64662393211978796970;42575000,0000;Vehicular;;2,23496794908984
145012;20171207,0000000;20200930;20240930;49; 34;23975993,28;23975993,28;999;0,000000000000000000000000;0,000000000000000000000000;10454403,19999999925;23975993;70;64165074;0,73343509574793530614;32690000,0000;Vehicular;;1,00000000000000
145080;20171211,0000000;20190831;20240930;62; 21;27618466,50;21210529,49;999;0,232016394175976498059910;0,044193598890662190437073;12042653,85999999940;21210529;70;75242396;0,64883846711532577878;32690000,0000;Vehicular;;1,04419359889066
145128;20171212,0000000;20181031;20240930;72; 11;6712671,19;6712671,19;999;0,000000000000000000000000;0,000000000000000000000000;6508046,38999999966;6712671;70;22813855;0,20534326063016219988;32690000,0000;Vehicular;;1,00000000000000
145129;20171212,0000000;20181031;20240930;72; 11;1731576,25;1731576,25;999;0,000000000000000000000000;0,000000000000000000000000;755030,09999999998;1731576;70;5360853;0,06871334325396825926;25200000,0000;Vehicular;;1,00000000000000
145135;20171213,0000000;20190430;20240930;66; 17;38585088,62;38585088,62;999;0,000000000000000000000000;0,000000000000000000000000;16824499,00000000000;38585088;70;132845892;1,12723016710487899950;34230000,0000;Vehicular;;1,84542262532866
145139;20171213,0000000;20211130;20240930;35; 48;23605507,42;23605507,42;999;0,000000000000000000000000;0,000000000000000000000000;10292857,85999999940;23605507;70;69594265;0,77445890485564305994;30480000,0000;Vehicular;;1,00000000000000
145162;20171213,0000000;20200430;20240930;54; 29;22044767,79;22044767,79;999;0,000000000000000000000000;0,000000000000000000000000;9612318,91000000015;22044767;70;72452614;0,75885603407917379126;29050000,0000;Vehicular;;1,00000000000000
145202;20171214,0000000;20190430;20240930;66; 17;35787437,52;23900000,00;999;0,332167887498417413461027;0,059492755969865807053054;15604622,00000000000;23900000;70;35087275;0,72336561743341409869;33040000,0000;Vehicular;;1,05949275596987
145235;20171215,0000000;20210930;20240930;37; 46;7876128,42;2460244,23;808;0,687632793828925392709550;0,217147198051239609384311;3434277,68999999994;2460244;70;5771597;0,12285863820224719734;20025000,0000;Vehicular;;1,21714719805124
145260;20171216,0000000;20190630;20240930;64; 19;18540852,99;2886851,89;999;0,844297784381494054173345;0,155870360193506585222423;8084484,87999999989;2886851;70;7489033;0,29669598047276468655;9730000,0000;Vehicular;;1,15587036019351
145285;20171218,0000000;20200229;20240930;56; 27;28895362,12;28895362,12;999;0,000000000000000000000000;0,000000000000000000000000;12599426,69999999925;28895362;70;85846877;1,06822041109057308539;27050000,0000;Vehicular;;1,80116530831793
145287;20171218,0000000;20191231;20240930;58; 25;16506901,77;9064329,11;999;0,450876413012058552265415;0,091703677222791574186189;7197608,32000000030;9064329;70;24490796;0,78854537712048711207;11495000,0000;Vehicular;;1,09170367722279
145297;20171218,0000000;20240531;20240930;5; 78;15721053,58;15721053,58;287;0,000000000000000000000000;0,000000000000000000000000;7001942,40996270999;15721053;70;46088844;0,18969597079939670703;82875000,0000;Vehicular;;1,00000000000000
145306;20171219,0000000;20231231;20240930;10; 73;2861905,00;2861905,00;804;0,000000000000000000000000;0,000000000000000000000000;343142,40950000001;2861905;70;8136712;0,03533652302753426122;80990000,0000;Vehicular;;1,00000000000000
145343;20171219,0000000;20190731;20240930;63; 20;29601169,66;8180000,00;985;0,723659568390176866081731;0,135686169073158169329218;12907184,00000000000;8180000;70;22186200;NA;0,0000;Vehicular;;1,13568616907316
145378;20171219,0000000;20181231;20240930;70; 13;29346356,68;28744729,49;999;0,020500915890864900709145;0,003464943530850406010202;12796076,69999999925;28744729;70;97100241;2,06351252620244096647;13930000,0000;Vehicular;Reestructuracion;1,03304583611058
145384;20171220,0000000;20240831;20240930;2; 81;7759231,03;7759231,03;194;0,000000000000000000000000;0,000000000000000000000000;3455855,57198981987;7759231;70;9799286;0,16713475562735599644;46425000,0000;Vehicular;;1,00000000000000
145447;20171221,0000000;20200630;20240930;52; 31;15411485,39;15411485,39;999;0,000000000000000000000000;0,000000000000000000000000;6719967,01999999955;15411485;70;46160572;0,63552517072164949052;24250000,0000;Vehicular;;1,00000000000000
145458;20171215,0000000;20181031;20240930;72; 11;30524275,06;30524275,06;999;0,000000000000000000000000;0,000000000000000000000000;13309691,85999999940;30524275;70;105958032;1,57993142132505193231;19320000,0000;Vehicular;Reestructuracion;2,18494856599379
145461;20171122,0000000;20190731;20240930;63; 20;50743941,72;40448441,78;999;0,202891214025302524248673;0,038042102629744223296626;22126200,00000000000;40448441;70;116769688;0,92158673456368200849;43890000,0000;Vehicular;Reestructuracion;1,03804210262974
145464;20171116,0000000;20190731;20240930;63; 20;49800784,80;12026811,76;592;0,758501561605912755226200;0,142219042801108641604912;21714950,00000000000;12026811;70;17317224;0,31753958442244217819;37875000,0000;Vehicular;Reestructuracion;1,14221904280111
145496;20171222,0000000;20200630;20240930;52; 31;36717435,88;36717435,88;999;0,000000000000000000000000;0,000000000000000000000000;16010134,76999999955;36717435;70;109158469;1,07047918017492693643;34300000,0000;Vehicular;;1,80285938513120
145510;20171220,0000000;20180930;20240930;73; 10;17119047,81;17119047,81;999;0,000000000000000000000000;0,000000000000000000000000;7464526,20999999996;17119047;70;60437474;2,69167418396226487687;6360000,0000;Vehicular;Reestructuracion;3,01875563797170
145515;20171219,0000000;20181231;20240930;70; 13;35858133,35;35858133,35;999;0,000000000000000000000000;0,000000000000000000000000;15635447,67999999970;35858133;70;121727935;1,97892568156732906459;18120000,0000;Vehicular;Reestructuracion;2,48419426117550
145518;20171124,0000000;20181130;20240930;71; 12;22588158,38;14559131,96;999;0,355452900804390348188377;0,059242150134065058031396;9849257,00000000000;14559131;70;19956558;0,80615348615725368475;18060000,0000;Vehicular;Refinanciacion;1,05924215013406
145558;20171222,0000000;20231231;20240930;10; 73;1980800,24;1980800,24;971;0,000000000000000000000000;0,000000000000000000000000;35858,33077699630;1980800;70;4096450;0,05817328164464023732;34050000,0000;Vehicular;;1,00000000000000
145565;20171222,0000000;20190331;20240930;67; 16;42658569,85;42658569,85;999;0,000000000000000000000000;0,000000000000000000000000;18600685,00000000000;42658569;70;145076660;1,20198844322344289282;35490000,0000;Vehicular;;1,90149133241758
145571;20171218,0000000;20190331;20240930;67; 16;21235625,31;21192598,00;999;0,002026185213379933305888;0,000357562096478811772618;9259503,00000000000;21192598;70;74080571;1,06898350567465305616;19825000,0000;Vehicular;Reestructuracion;1,01631824468839
145636;20171226,0000000;20211130;20240930;35; 48;35976810,31;35976810,31;999;0,000000000000000000000000;0,000000000000000000000000;15687195,00999999978;35976810;70;83862174;1,04462283130081301508;34440000,0000;Vehicular;;1,78346712347561
145678;20171226,0000000;20231231;20240930;10; 73;16996870,79;16996870,79;999;0,000000000000000000000000;0,000000000000000000000000;960132,44253254996;16996870;70;62314257;0,78835207745825597314;21560000,0000;Vehicular;;1,00000000000000
145686;20171227,0000000;20190331;20240930;67; 16;43080528,94;22248377,00;999;0,483563049307351389138887;0,085334655760120836642812;18784674,00000000000;22248377;70;46132781;0,51471086176980918037;43225000,0000;Vehicular;;1,08533465576012
145711;20171221,0000000;20180731;20240930;75;  8;59889318,00;9562855,99;968;0,840324513463319044959121;0,132682817915260903296470;26673884,73000000045;9562855;70;17568271;0,18293363921568631114;52275000,0000;Vehicular;Refinanciacion;1,13268281791526
145749;20171227,0000000;20231231;20240930;10; 73;36026969,01;36026969,01;999;0,000000000000000000000000;0,000000000000000000000000;2501631,47508883988;36026969;70;77973640;0,47940078522954088225;75150000,0000;Vehicular;;1,00000000000000
145770;20171228,0000000;20231231;20240930;10; 73;45000819,45;45000819,45;999;0,000000000000000000000000;0,000000000000000000000000;2542041,34422603995;45000819;70;117268347;0,89911727172827182741;50050000,0000;Vehicular;;1,00000000000000
145803;20171222,0000000;20181130;20240930;71; 12;33120660,35;33120660,35;999;0,000000000000000000000000;0,000000000000000000000000;14441810,00000000000;33120660;70;112092201;1,11969778059499702749;29580000,0000;Vehicular;Reestructuracion;1,83977333544625
145813;20171222,0000000;20191231;20240930;58; 25;21840289,99;21840289,99;999;0,000000000000000000000000;0,000000000000000000000000;9523159,16999999993;21840289;70;73488924;0,95727766776243694569;22815000,0000;Vehicular;Reestructuracion;1,00000000000000
