credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
222684;20230529,00;20240229;20241031;9; 10;109670754,20;93062613,70;0;0,151436366250502163488534;0,1817236395006026072884708;NA;NA;NA;NA;NA;NA;NA;1,18172363950060
222704;20230529,00;20240430;20241031;7; 12;82350000,00;37726028,00;0;0,541881870066788118300849;0,8128228051001822329624247;NA;NA;NA;NA;NA;NA;NA;1,81282280510018
222726;20230529,00;20240331;20241031;8; 11;127000000,00;127000000,00;396;0,000000000000000000000000;0,0000000000000000000000000;127000000;71;214423238;NA;NA;NA;NA;1,00000000000000
222759;20230530,00;20240731;20241031;4; 15;53154081,50;53154081,50;213;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
222919;20230523,00;20231231;20241031;11;  8;35609315,00;35609315,00;496;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
222930;20230531,00;20240930;20241031;2; 17;26603862,20;26603862,20;30;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
222934;20230511,00;20240930;20241031;2; 17;11062744,42;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
222998;20230601,00;20231130;20241031;12;  6;95000000,00;95000000,00;488;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
223025;20230602,00;20240930;20241031;2; 16;30076035,05;30076035,05;29;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
223144;20230607,00;20240930;20241031;2; 16;124699984,55;124699984,55;207;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
223163;20230607,00;20240531;20241031;6; 12;62000000,00;51800717,42;0;0,164504557741935453218929;0,2820078132718893404451421;NA;NA;NA;NA;NA;NA;NA;1,28200781327189
223343;20230425,00;20230831;20241031;15;  3;64690059,92;54817549,99;6;0,152612471563776525007583;0,1144593536728323868167934;NA;NA;NA;NA;NA;NA;NA;1,11445935367283
223423;20230620,00;20240331;20241031;8; 10;70990000,00;70990000,00;407;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
223464;20230621,00;20240229;20241031;9;  9;202000000,00;202000000,00;437;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
223533;20230623,00;20240531;20241031;6; 12;67990000,00;37449734,25;8;0,449187612148845394344221;0,7700359065408779457584387;NA;NA;NA;NA;NA;NA;NA;1,77003590654088
223589;20230626,00;20240430;20241031;7; 11;78342438,36;78342438,36;371;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
223704;20230628,00;20240229;20241031;9;  9;42049278,51;39786084,57;30;0,053822420269631347788941;0,0645869043235576117956143;NA;NA;NA;NA;NA;NA;NA;1,06458690432356
223823;20230516,00;20240331;20241031;8; 10;25854983,97;22699277,36;15;0,122054092691050289354315;0,1627387902547337283909457;NA;NA;NA;NA;NA;NA;NA;1,16273879025473
223852;20230630,00;20240531;20241031;6; 12;36750239,00;36750239,00;91;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
224015;20230630,00;20230831;20241031;15;  3;12917289,00;11310431,79;30;0,124395855043577710508096;0,0932968912826832863505189;NA;NA;NA;NA;NA;NA;NA;1,09329689128268
224032;20230704,00;20240430;20241031;7; 10;43089311,26;43089311,26;393;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
224190;20230712,00;20240531;20241031;6; 11;293912734,58;180599362,00;19;0,385534069294153902696110;0,6609155473614066744758588;NA;NA;NA;NA;NA;NA;NA;1,66091554736141
224197;20230712,00;20240430;20241031;7; 10;72990000,00;36134392,67;0;0,504940503219619141184182;0,7574107548294286562651223;NA;NA;NA;NA;NA;NA;NA;1,75741075482943
224253;20230714,00;20240831;20241031;3; 14;74190000,00;73832068,40;200;0,004824526216471142214814;0,0144735786494134266444433;NA;NA;NA;NA;NA;NA;NA;1,01447357864941
224298;20230427,00;20240831;20241031;3; 14;80621853,00;78111853,00;187;0,031132998146296636532426;0,0933989944388899095972789;NA;NA;NA;NA;NA;NA;NA;1,09339899443889
224318;20230717,00;20240331;20241031;8;  9;89250000,00;43379049,20;197;0,513960233053221249299725;0,6852803107376282953921987;NA;NA;NA;NA;NA;NA;NA;1,68528031073763
224489;20230414,00;20240831;20241031;3; 14;37050112,28;5252890,00;0;0,858222022100711412484486;2,5746660663021341264311559;NA;NA;NA;NA;NA;NA;NA;3,57466606630213
224555;20230727,00;20240531;20241031;6; 11;51474499,99;17840059,47;4;0,653419470350060649366242;1,1201476634572467006023544;NA;NA;NA;NA;NA;NA;NA;2,12014766345725
224656;20230731,00;20240831;20241031;3; 14;21146623,86;21146623,86;30;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
224777;20230719,00;20240630;20241031;5; 12;63779046,11;15436074,90;26;0,757975764118871686569889;1,5159515282377431510951737;NA;NA;NA;NA;NA;NA;NA;2,51595152823774
224876;20230727,00;20240531;20241031;6; 11;14786912,42;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
224879;20230517,00;20240531;20241031;6; 11;105378897,00;105378897,00;349;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
224910;20230726,00;20240229;20241031;9;  8;2721852,00;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
224919;20230725,00;20240229;20241031;9;  8;14485004,00;14485004,00;433;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
224940;20230727,00;20240531;20241031;6; 11;18835875,10;17331024,26;4;0,079892802007377916595487;0,1369590891555050038430608;NA;NA;NA;NA;NA;NA;NA;1,13695908915551
225123;20230814,00;20240531;20241031;6; 10;84533771,07;76693853,39;17;0,092743025429540826287678;0,1589880435934985514201401;NA;NA;NA;NA;NA;NA;NA;1,15898804359350
225160;20230815,00;20240831;20241031;3; 13;62482518,72;37352161,00;16;0,402198218554784880929276;1,2065946556643547538101302;NA;NA;NA;NA;NA;NA;NA;2,20659465566435
225219;20230818,00;20240531;20241031;6; 10;388968750,00;388968750,00;318;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
225309;20230822,00;20240630;20241031;5; 11;88990000,00;88990000,00;131;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
225395;20230508,00;20231231;20241031;11;  5;34885925,00;34885925,00;511;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
225536;20230829,00;20240331;20241031;8;  8;40000000,00;33884608,60;91;0,152884784999999967514128;0,2038463799999999381817872;NA;NA;NA;NA;NA;NA;NA;1,20384638000000
225547;20230829,00;20240831;20241031;3; 13;69404422,38;37455749,00;30;0,460326190816430169672202;1,3809785724492904535054549;NA;NA;NA;NA;NA;NA;NA;2,38097857244929
225599;20230830,00;20240531;20241031;6; 10;67445471,42;58433170,59;30;0,133623513043271996414418;0,2290688795027519819580419;NA;NA;NA;NA;NA;NA;NA;1,22906887950275
225699;20230831,00;20240930;20241031;2; 14;82990000,00;25982413,00;0;0,686921159175804318941516;2,7476846367032172757660646;NA;NA;NA;NA;NA;NA;NA;3,74768463670322
225729;20230825,00;20240331;20241031;8;  8;41550699,00;41550699,00;402;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
225782;20230831,00;20240831;20241031;3; 13;85174301,86;24369300,62;30;0,713889047660695386099405;2,1416671429820861582982161;NA;NA;NA;NA;NA;NA;NA;3,14166714298209
225821;20230511,00;20240531;20241031;6; 10;72478568,88;72478568,88;325;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
225826;20230830,00;20240331;20241031;8;  8;39718483,28;39718483,28;397;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
225907;20230831,00;20240531;20241031;6; 10;52364220,00;52364220,00;335;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226042;20230907,00;20240630;20241031;5; 10;16786764,16;16786764,16;298;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226043;20230816,00;20240430;20241031;7;  8;98353250,59;98353250,59;381;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226077;20230908,00;20240430;20241031;7;  8;90000000,00;90000000,00;389;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226138;20230912,00;20240531;20241031;6;  9;82657450,29;82657450,29;354;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226240;20230915,00;20240831;20241031;3; 12;40820478,72;40820478,72;230;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226332;20230919,00;20240531;20241031;6;  9;36234591,00;36234591,00;347;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226360;20230920,00;20240831;20241031;3; 12;51147249,55;51147249,55;225;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226588;20230928,00;20240930;20241031;2; 13;216824683,36;216824683,36;183;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
226609;20230925,00;20240531;20241031;6;  9;16211438,78;14564373,69;36;0,101598945803131238130312;0,1741696213767964240837216;NA;NA;NA;NA;NA;NA;NA;1,17416962137680
226648;20230929,00;20240531;20241031;6;  9;56840540,24;22204642,95;0;0,609352007277825347131284;1,0446034410477005316408849;NA;NA;NA;NA;NA;NA;NA;2,04460344104770
226719;20230920,00;20240630;20241031;5; 10;3476126,31;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
226763;20230929,00;20240531;20241031;6;  9;90000000,00;60419208,65;30;0,328675459444444484358172;0,5634436447619048937696107;NA;NA;NA;NA;NA;NA;NA;1,56344364476190
226791;20230929,00;20240831;20241031;3; 12;73587360,95;73587360,95;244;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
227389;20230927,00;20240831;20241031;3; 11;17297865,00;17297865,00;218;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
227439;20231025,00;20240831;20241031;3; 11;60000000,00;60000000,00;271;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
227484;20231026,00;20240930;20241031;2; 12;46843592,36;46843592,36;188;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
227543;20231027,00;20240831;20241031;3; 11;121125000,00;49266040,29;0;0,593262825263157989041929;1,7797884757894739671257867;NA;NA;NA;NA;NA;NA;NA;2,77978847578947
227582;20231005,00;20240930;20241031;2; 12;560069,98;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
227842;20231027,00;20240731;20241031;4; 10;16556800,55;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
227915;20231031,00;20240831;20241031;3; 11;31585986,99;7710114,00;30;0,755900804922100655325323;2,2677024147663020769982722;NA;NA;NA;NA;NA;NA;NA;3,26770241476630
227916;20231023,00;20240229;20241031;9;  5;65710624,81;11193050,00;0;0,829661488802392099728422;0,9955937865628704530607251;NA;NA;NA;NA;NA;NA;NA;1,99559378656287
227917;20231012,00;20240731;20241031;4; 10;44717688,73;44717688,73;262;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
228003;20231107,00;20240731;20241031;4;  9;55000000,00;55000000,00;238;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
228175;20231115,00;20240831;20241031;3; 10;12720060,41;12720060,41;259;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
228496;20231114,00;20240831;20241031;3; 10;92591519,00;92591519,00;231;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
228914;20231120,00;20240831;20241031;3; 10;18612241,06;18612241,06;41;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
228967;20231130,00;20240831;20241031;3; 10;87392291,14;84719249,94;60;0,030586693232677306109046;0,0917600796980319183271391;NA;NA;NA;NA;NA;NA;NA;1,09176007969803
229249;20231207,00;20240831;20241031;3;  9;46274156,97;46274156,97;238;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
229333;20231212,00;20240831;20241031;3;  9;65844355,52;18554250,00;0;0,718210469926093941772649;2,1546314097782817142956446;NA;NA;NA;NA;NA;NA;NA;3,15463140977828
229745;20231222,00;20240930;20241031;2; 10;82990000,00;82990000,00;192;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
229773;20231226,00;20240831;20241031;3;  9;49655370,00;49655370,00;248;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
230019;20231213,00;20231231;20241031;11;  1;38819185,00;33382559,48;18;0,140049965500306100585348;0,1400499655003061005853482;NA;NA;NA;NA;NA;NA;NA;1,14004996550031
230144;20231228,00;20240630;20241031;5;  7;29539351,00;29539351,00;277;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
230335;20240104,00;20240831;20241031;3;  8;28563728,23;28563728,23;241;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
230364;20240105,00;20240831;20241031;3;  8;23269497,82;23269497,82;240;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
230535;20240119,00;20240930;20241031;2;  9;26324403,22;26324403,22;195;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
230861;20240124,00;20240731;20241031;4;  7;36948201,00;36948201,00;250;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
230866;20240123,00;20240831;20241031;3;  8;27438276,84;27438276,84;222;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
230978;20240131,00;20240831;20241031;3;  8;62118088,00;62118088,00;213;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
231021;20240131,00;20240731;20241031;4;  7;25000000,00;25000000,00;244;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
231540;20240208,00;20240930;20241031;2;  8;25996461,87;23874684,41;0;0,081617932109774471438612;0,3264717284390978857544496;NA;NA;NA;NA;NA;NA;NA;1,32647172843910
231821;20240229,00;20240831;20241031;3;  7;64993500,00;64993500,00;213;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
231906;20240229,00;20240930;20241031;2;  8;49681546,00;49681546,00;183;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
232308;20240124,00;20240831;20241031;3;  6;4576247,41;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
232971;20240312,00;20240930;20241031;2;  7;45456674,00;45456674,00;202;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
233008;20240318,00;20240930;20241031;2;  6;7807458,00;7807458,00;196;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
17160;19950818,00;20171231;20241130;84;109;3696024,00;3696024,00;999;0,000000000000000000000000;0,0000000000000000000000000;3696024;70;37940963;0,3790793846153845958;9750000,0000;Vehicular;;1,00000000000000
20065;19970829,00;20171231;20241130;84;109;2196018,65;2196018,65;999;0,000000000000000000000000;0,0000000000000000000000000;2196018;70;17360638;0,1965117360178970929;11175000,0000;Vehicular;;1,00000000000000
20067;19970407,00;20171231;20241130;84;109;9037106,00;9037106,00;999;0,000000000000000000000000;0,0000000000000000000000000;9037106;70;86961280;1,1813210457516341023;7650000,0000;Vehicular;;1,88599078431373
20112;19970623,00;20171231;20241130;84;109;1966987,00;1966987,00;999;0,000000000000000000000000;0,0000000000000000000000000;1966987;70;26875015;7,1526773990263992076;275000,1000;Vehicular;;6,36450804926980
20246;19980806,00;20171231;20241130;84;109;4368826,00;4368826,00;999;0,000000000000000000000000;0,0000000000000000000000000;4368826;70;58335094;1,3238866666666671001;3300000,0000;Vehicular;;1,99291500000000
22725;19991205,00;20171231;20241130;84;109;9339655,00;9339655,00;999;0,000000000000000000000000;0,0000000000000000000000000;9339655;70;128790102;1,3108287719298250540;7125000,0000;Vehicular;;1,98312157894737
28860;20030101,00;20171231;20241130;84;109;1025106,00;1025106,00;999;0,000000000000000000000000;0,0000000000000000000000000;1025106;70;6501703;0,6834040000000000115;1500000,0000;Vehicular;;1,00000000000000
31250;20030808,00;20171231;20241130;84;109;17187137,32;17187137,32;999;0,000000000000000000000000;0,0000000000000000000000000;17187137;70;138603475;11,4580915466666706237;1500000,0000;Vehicular;;9,59356866000000
31889;20031001,00;20171231;20241130;84;109;368406,91;368406,91;999;0,000000000000000000000000;0,0000000000000000000000000;368406;70;3894151;0,0430885274853801126;8550000,0000;Vehicular;;1,00000000000000
32246;20031101,00;20171231;20241130;84;109;569528,53;569528,53;999;0,000000000000000000000000;0,0000000000000000000000000;569528;70;4834410;0,0853226262172284700;6675000,0000;Vehicular;;1,00000000000000
32316;20031106,00;20171231;20241130;84;109;5887518,60;5887518,60;999;0,000000000000000000000000;0,0000000000000000000000000;5887518;70;58164153;0,8820252584269662188;6675000,0000;Vehicular;;1,00000000000000
32417;20031111,00;20171231;20241130;84;109;1454286,25;1454286,25;999;0,000000000000000000000000;0,0000000000000000000000000;1454286;70;9612163;0,1526809711286089000;9525000,0000;Vehicular;;1,00000000000000
32507;20031124,00;20171231;20241130;84;109;463365,16;463365,16;999;0,000000000000000000000000;0,0000000000000000000000000;463365;70;21144735;0,0339461655677655572;13650000,0000;Vehicular;;1,00000000000000
32595;20031128,00;20171231;20241130;84;109;970654,71;970654,71;999;0,000000000000000000000000;0,0000000000000000000000000;970654;70;7130185;0,0905039356643356635;10725000,0000;Vehicular;;1,00000000000000
33810;20040216,00;20171231;20241130;84;109;2754805,34;2754805,34;999;0,000000000000000000000000;0,0000000000000000000000000;2754805;70;22260024;3,4435066750000000724;800000,0000;Vehicular;;3,58263000625000
34659;20040507,00;20171231;20241130;84;109;243665,13;243665,13;999;0,000000000000000000000000;0,0000000000000000000000000;243665;70;7392021;0,0396203463414634069;6150000,0000;Vehicular;;1,00000000000000
35224;20040628,00;20171231;20241130;84;109;3987880,67;3987880,67;999;0,000000000000000000000000;0,0000000000000000000000000;3987880;70;31859141;0,2060920242894057064;19350000,0000;Vehicular;;1,00000000000000
36833;20041125,00;20171231;20241130;84;109;515513,82;515513,82;999;0,000000000000000000000000;0,0000000000000000000000000;515513;70;2555373;0,0673874274509803917;7650000,0000;Vehicular;;1,00000000000000
38393;20050614,00;20171231;20241130;84;109;1068905,26;1068905,26;999;0,000000000000000000000000;0,0000000000000000000000000;1068905;70;7337783;0,0787407189686924469;13575000,0000;Vehicular;;1,00000000000000
41182;20060510,00;20171231;20241130;84;109;3246195,53;3246195,53;999;0,000000000000000000000000;0,0000000000000000000000000;3246195;70;14314353;2,8983888660714289820;1120000,0000;Vehicular;;3,17379164955357
41400;20060530,00;20171231;20241130;84;109;2093657,16;2093657,16;999;0,000000000000000000000000;0,0000000000000000000000000;2093657;70;11618344;1,8693367499999999914;1120000,0000;Vehicular;;2,40200256250000
41492;20060612,00;20171231;20241130;84;109;745772,24;745772,24;999;0,000000000000000000000000;0,0000000000000000000000000;745772;70;3658781;0,0219991811209439489;33900000,0000;Vehicular;;1,00000000000000
41953;20060730,00;20171231;20241130;84;109;2241202,86;2241202,86;999;0,000000000000000000000000;0,0000000000000000000000000;2241202;70;31028971;0,3659405437178543941;6124500,0000;Vehicular;;1,00000000000000
42382;20060912,00;20171231;20241130;84;109;2036302,84;2036302,84;999;0,000000000000000000000000;0,0000000000000000000000000;2036302;70;10270703;0,3324847481427055107;6124500,0000;Vehicular;;1,00000000000000
44733;20070404,00;20171231;20241130;84;109;15389584,14;15389584,14;999;0,000000000000000000000000;0,0000000000000000000000000;15389584;70;101662828;1,2436027587878790701;12375000,0000;Vehicular;;1,93270206909091
45579;20070604,00;20171231;20241130;84;109;13689992,80;13689992,80;999;0,000000000000000000000000;0,0000000000000000000000000;13689992;70;76583448;0,3109595184554230785;44025000,0000;Vehicular;;1,00000000000000
46238;20070723,00;20171231;20241130;84;109;2133094,69;2133094,69;999;0,000000000000000000000000;0,0000000000000000000000000;2133094;70;11755519;0,3633892146507666232;5870000,0000;Vehicular;;1,00000000000000
46458;20070808,00;20171231;20241130;84;109;2896497,63;2896497,63;999;0,000000000000000000000000;0,0000000000000000000000000;2896497;70;15067001;0,2467204114139693871;11740000,0000;Vehicular;;1,00000000000000
46869;20070901,00;20171231;20241130;84;109;25799809,34;25799809,34;999;0,000000000000000000000000;0,0000000000000000000000000;25799809;70;163668724;0,9662849940074906829;26700000,0000;Vehicular;;1,00000000000000
46879;20070901,00;20171231;20241130;84;109;12743826,65;12743826,65;999;0,000000000000000000000000;0,0000000000000000000000000;12743826;70;78350781;1,0962431526881719623;11625000,0000;Vehicular;;1,82218236451613
47111;20070917,00;20171231;20241130;84;109;22043747,28;22043747,28;999;0,000000000000000000000000;0,0000000000000000000000000;22043747;70;172556381;1,4407677960784319726;15300000,0000;Vehicular;;2,08057584705882
47274;20070815,00;20171231;20241130;84;109;4738710,98;4738710,98;999;0,000000000000000000000000;0,0000000000000000000000000;4738710;70;36878810;1,6009158716216220775;2960000,0000;Vehicular;;2,20068690371622
48041;20071116,00;20171231;20241130;84;109;1517892,66;1517892,66;999;0,000000000000000000000000;0,0000000000000000000000000;1517892;70;8178610;0,1606235619047619023;9450000,0000;Vehicular;;1,00000000000000
48310;20071130,00;20171231;20241130;84;109;786227,78;786227,78;999;0,000000000000000000000000;0,0000000000000000000000000;786227;70;4192221;0,0595627106060606093;13200000,0000;Vehicular;;1,00000000000000
49198;20080109,00;20171231;20241130;84;109;6700972,31;6700972,31;999;0,000000000000000000000000;0,0000000000000000000000000;6700972;70;38954265;0,5549459469979295401;12075000,0000;Vehicular;;1,00000000000000
49229;20080102,00;20171231;20241130;84;109;27098672,95;27098672,95;999;0,000000000000000000000000;0,0000000000000000000000000;27098672;70;191310412;1,5507108984263229257;17475000,0000;Vehicular;;2,16303317381974
50129;20080227,00;20171231;20241130;84;109;1098562,52;1098562,52;999;0,000000000000000000000000;0,0000000000000000000000000;1098562;70;6487325;0,0787500014336917631;13950000,0000;Vehicular;;1,00000000000000
50574;20080319,00;20171231;20241130;84;109;11531109,39;6949458,69;999;0,397329566916891419037228;0,0560935859176787815494336;6949458;70;18778316;0,2559653292817680170;27150000,0000;Vehicular;;1,05609358591768
50693;20080401,00;20171231;20241130;84;109;13097656,31;13097656,31;999;0,000000000000000000000000;0,0000000000000000000000000;13097656;70;101012271;1,1720497816554809045;11175000,0000;Vehicular;;1,87903733624161
50816;20080404,00;20171231;20241130;84;109;21795123,20;21795123,20;999;0,000000000000000000000000;0,0000000000000000000000000;21795123;70;125473921;0,4976055525114155276;43800000,0000;Vehicular;;1,00000000000000
50874;20080408,00;20171231;20241130;84;109;9565013,81;1178202,40;999;0,876821672879529279143185;0,1237865891124041300974667;1178202;70;9830200;0,0317360915824915768;37125000,0000;Vehicular;;1,12378658911240
51172;20080401,00;20171231;20241130;84;109;22032831,83;17145917,18;999;0,221801477345547309871776;0,0313131497429007948918311;17145917;70;44463104;0,5291949746913580110;32400000,0000;Vehicular;;1,03131314974290
51626;20080523,00;20171231;20241130;84;109;6988751,38;6988751,38;999;0,000000000000000000000000;0,0000000000000000000000000;6988751;70;42858782;0,4590312893267651795;15225000,0000;Vehicular;;1,00000000000000
52187;20080619,00;20171231;20241130;84;109;957738,59;957738,59;999;0,000000000000000000000000;0,0000000000000000000000000;957738;70;4793447;0,0764661548902195592;12525000,0000;Vehicular;;1,00000000000000
52561;20080709,00;20171231;20241130;84;109;16456845,70;16456845,70;999;0,000000000000000000000000;0,0000000000000000000000000;16456845;70;94961468;0,9104755573997233009;18075000,0000;Vehicular;;1,00000000000000
53051;20080723,00;20171231;20241130;84;109;21452801,73;21452801,73;999;0,000000000000000000000000;0,0000000000000000000000000;21452801;70;127466971;0,5267722953959484977;40725000,0000;Vehicular;;1,00000000000000
53508;20080822,00;20171231;20241130;84;109;16845052,25;16845052,25;999;0,000000000000000000000000;0,0000000000000000000000000;16845052;70;137911578;0,8773464713541666571;19200000,0000;Vehicular;;1,00000000000000
53777;20080901,00;20171231;20241130;84;109;2675168,06;2675168,06;999;0,000000000000000000000000;0,0000000000000000000000000;2675168;70;15073055;0,3333542753894080946;8025000,0000;Vehicular;;1,00000000000000
54006;20080604,00;20171231;20241130;84;109;3361434,39;3361434,39;999;0,000000000000000000000000;0,0000000000000000000000000;3361434;70;20479179;2,5254954094665671427;1331000,0000;Vehicular;;2,89412155709993
55021;20081030,00;20171231;20241130;84;109;13837824,80;13837824,80;999;0,000000000000000000000000;0,0000000000000000000000000;13837824;70;111342367;1,4414400833333329555;9600000,0000;Vehicular;;2,08108006250000
55254;20081119,00;20171231;20241130;84;109;3774607,45;3774607,45;999;0,000000000000000000000000;0,0000000000000000000000000;3774607;70;19237107;5,3163485211267609287;710000,0000;Vehicular;;4,98726139084507
55965;20081222,00;20171231;20241130;84;109;5085617,19;2925485,19;999;0,424753165505168561733029;0,0599651527772002701510701;2925485;70;8473232;0,1814254381395349058;16125000,0000;Vehicular;;1,05996515277720
56499;20090129,00;20171231;20241130;84;108;1738932,97;1738932,97;999;0,000000000000000000000000;0,0000000000000000000000000;1738932;70;9771518;0,1093668534591195063;15900000,0000;Vehicular;;1,00000000000000
56521;20090129,00;20171231;20241130;84;108;551903,40;551903,40;999;0,000000000000000000000000;0,0000000000000000000000000;551903;70;3785960;0,0309189579831932806;17850000,0000;Vehicular;;1,00000000000000
57257;20090320,00;20171231;20241130;84;106;24267368,38;24267368,38;999;0,000000000000000000000000;0,0000000000000000000000000;24267368;70;173743503;1,3206731091156460600;18375000,0000;Vehicular;;1,99050483183673
